id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
295,0.0064883,0.00168637,0.00459919,0.00363049,0.0037919,0.00267606,0.00565228,0.00362739,0.00354574,0.00351609,0.0051561,0.00478427,0.01184419,0.00490697,0.00172055,0.00509639,0.00437147,0.00405952,0.00308413,0.00276031,0.00234701,0.00547485,0.00236356,0.00568528,0.00329277,0.00489764,0.00579467,0.29162353,0.00306791,0.00400164,0.00309834,0.00432953,0.00239658,0.00291892,0.004683,0.00469777,0.00229141,0.00314712,0.00350211,0.00453677,0.00267149,0.00365841,0.00543277,0.002706,0.01136779,0.00082688,0.00352391,0.00322538,0.0034843,0.00267453,0.00634999,0.00197272,0.00325454,0.00209176,0.00582643,0.00623221,0.00229583,0.0034213,0.01124591,0.00463324,0.00319026,0.00100976,0.0623158,0.00515911,0.0695621,0.00487555,0.0012142,0.00201954,0.00560758,0.00384641,0.00192203,0.00471203,0.00455123,0.02534108,0.00430647,0.00853967,0.00478755,0.00399173,0.00457439,0.00058435,0.00998572,0.01764464,0.00389796,0.04807658,0.00357114,0.00321199,0.00272029,0.00360191,0.0034337,0.00119707,0.00292799,0.00372017,0.00310359,0.00217897,0.00199237,0.00363402,0.11841267,0.00314737,0.00338753
296,0.00411847,0.00121286,0.00311713,0.00846234,0.00411061,0.00152971,0.00246615,0.00232834,0.00229096,0.00734907,0.00501051,0.00308958,0.01268367,0.00385707,0.00225024,0.00565071,0.00470492,0.00843297,0.00369275,0.00156041,0.0013554,0.00266815,0.0017831,0.00293475,0.00287199,0.00234148,0.00397167,0.01387283,0.00247656,0.00257842,0.00456808,0.00368466,0.0023201,0.00238127,0.41966701,0.0042834,0.00184548,0.00374239,0.00299524,0.00428705,0.00285321,0.00828623,0.00310769,0.00223218,0.00161487,0.00146754,0.00603424,0.00272371,0.002246,0.00219252,0.00359733,0.05614198,0.00744631,0.00162743,0.00371933,0.00364337,0.00185329,0.00266152,0.00216947,0.00169964,0.0012522,0.00162695,0.03961823,0.00751592,0.03164949,0.00336915,0.00066157,0.00278714,0.00432025,0.00359169,0.00218719,0.00607705,0.00318316,0.00344338,0.00474569,0.00468557,0.00836366,0.0040262,0.00592197,0.00193923,0.01146871,0.00054313,0.00273214,0.0277895,0.00235196,0.01155151,0.00212521,0.00397304,0.00325342,0.00165895,0.00170073,0.07706577,0.00144735,0.00289255,0.00352711,0.0040385,0.00301484,0.00260591,0.00342871
297,0.00282105,0.00814773,0.03150216,0.00405758,0.00600123,0.01534674,0.00262238,0.00832334,0.00635515,0.00405995,0.00794044,0.01294979,0.00390566,0.00735557,0.00252982,0.00348146,0.00115294,0.00500026,0.00182517,0.00395852,0.011542,0.00397005,0.00846016,0.00364224,0.01482281,0.00159538,0.00375933,0.00420467,0.00453132,0.0107333,0.01209195,0.04109756,0.00142796,0.08214889,0.00649363,0.00859628,0.00470512,0.00437521,0.00329568,0.04527068,0.05356752,0.0140537,0.01136389,0.03550936,0.00385659,0.0065078,0.00480105,0.00274028,0.02234636,0.00605279,0.03074655,0.0055218,0.00725709,0.00921525,0.00194282,0.00517445,0.00590552,0.01725966,0.00621894,0.00603782,0.04437729,0.00544834,0.00594394,0.00944542,0.00199549,0.00654398,0.00479544,0.00541818,0.01589738,0.01107351,0.00906575,0.00336103,0.00328863,0.00684212,0.01713029,0.00249984,0.00445159,0.00205382,0.00612376,0.01048674,0.00323509,0.00611471,0.00764373,0.00427437,0.00122534,0.00170011,0.01190377,0.00646072,0.00340466,0.00402243,0.0176682,0.00397938,0.00531176,0.00627439,0.00576041,0.01079021,0.00426704,0.04057847,0.00696203
299,8.80205538e-04,3.40682711e-03,4.08410840e-03,3.43055045e-03,2.05492834e-03,7.75732985e-03,3.98157723e-03,1.00337686e-02,6.67783292e-03,2.10404489e-03,3.13810445e-03,8.11045058e-03,4.18490730e-03,3.28090484e-03,2.52071302e-03,4.62527154e-03,3.59358673e-04,1.98883493e-03,1.51207659e-03,2.41618906e-03,4.99074347e-02,2.49557151e-03,9.44988709e-03,4.97166766e-03,1.28540420e-03,5.62869711e-03,4.26845858e-03,1.68584299e-03,4.01704945e-03,4.60289791e-03,5.45957452e-03,7.47196525e-02,2.02027592e-03,3.69889066e-02,2.86352355e-03,1.16243830e-03,4.02837992e-03,9.47227981e-03,1.18177533e-02,4.33005154e-01,5.84967667e-03,5.32838609e-03,3.95434070e-03,7.74578657e-03,1.18240714e-03,3.53277754e-03,3.78511567e-03,3.87710426e-03,6.99136825e-03,3.21922661e-03,2.73508392e-03,3.04898550e-03,1.50031247e-03,8.87763500e-03,2.60171387e-03,1.81267154e-03,2.21488136e-03,9.01187304e-03,3.51620652e-03,3.25210206e-03,3.74377146e-03,3.33545706e-03,3.51454061e-03,3.45531385e-03,1.15894363e-03,2.31711399e-02,2.33460357e-03,2.04120320e-03,1.50306500e-03,2.01796694e-03,2.21461290e-03,4.39140387e-03,3.17583885e-03,1.95199181e-03,8.47316720e-03,1.80688628e-03,5.23438305e-03,5.96464192e-03,4.28434135e-03,3.13053909e-03,2.24127923e-03,3.09876236e-03,5.61987888e-03,1.40068191e-03,2.32547615e-03,6.43465342e-03,5.05497633e-03,2.38778675e-03,2.13483581e-03,9.41708311e-03,1.04468847e-02,2.25607189e-03,3.57271521e-03,1.23229448e-03,1.43992705e-02,9.33905598e-04,3.93562904e-03,3.42347147e-03,2.34429073e-03
300,0.03096763,0.00330882,0.01044277,0.00356682,0.00885343,0.00667661,0.00336839,0.00576936,0.005372,0.00436508,0.00439793,0.00142584,0.00543071,0.00540641,0.00534631,0.00420562,0.10081235,0.00437676,0.00840012,0.00208233,0.00890572,0.00456589,0.00776028,0.19378345,0.06658322,0.0029755,0.00180845,0.00587186,0.00248908,0.00220282,0.00587088,0.00220948,0.00370788,0.00321098,0.00416533,0.00772081,0.00132388,0.00122341,0.00100818,0.00184379,0.0061733,0.00060558,0.00840007,0.00293477,0.00783886,0.00585933,0.00454615,0.00964766,0.02381418,0.00525596,0.00944578,0.00339996,0.00205577,0.00560118,0.00810248,0.00317221,0.00623795,0.01930857,0.00632048,0.00439383,0.00695419,0.00408262,0.00243635,0.00287723,0.00209292,0.00097256,0.0048035,0.00218861,0.00546546,0.01574448,0.02055406,0.00213511,0.0060065,0.01122534,0.0104823,0.00626685,0.00243411,0.00471617,0.00379526,0.00366819,0.00324866,0.00634048,0.00578905,0.00393217,0.00443866,0.02666997,0.00871364,0.00327207,0.00550883,0.00468737,0.00514074,0.00645622,0.00510429,0.00791125,0.00303593,0.06052123,0.00290051,0.01721348,0.00329354
301,0.00362221,0.00744084,0.03425018,0.00926697,0.0030104,0.01288921,0.00144641,0.00879088,0.00419991,0.00498703,0.00434943,0.00883305,0.00405518,0.00442959,0.00391586,0.00200174,0.00368295,0.00416264,0.00322726,0.00283446,0.06495917,0.00566079,0.02432106,0.0016509,0.00460899,0.00375018,0.00308212,0.00379035,0.00747672,0.00818927,0.00446928,0.22739907,0.00097921,0.0714585,0.00510274,0.01083923,0.00466926,0.00624602,0.0080817,0.06262909,0.00742166,0.01322972,0.00776916,0.01349026,0.00211067,0.00568175,0.00140289,0.00701325,0.01805302,0.00377916,0.02703186,0.00799264,0.00540373,0.01036181,0.00320325,0.00478868,0.00313702,0.01248503,0.00480845,0.00399628,0.00515313,0.00502198,0.0033818,0.00691171,0.00172061,0.00590932,0.00413559,0.00275229,0.0080018,0.00514786,0.00298867,0.00501708,0.00554566,0.00546284,0.00256658,0.00245252,0.00880517,0.0033409,0.00492898,0.00389991,0.00189118,0.00433158,0.00522421,0.0054354,0.00259272,0.00224337,0.00736154,0.00142508,0.00300107,0.00809457,0.00555572,0.0049107,0.00361242,0.00394106,0.0024563,0.00352118,0.006037,0.0065394,0.00476078
305,1.00894168e-03,4.14194044e-04,6.90207601e-01,1.13730459e-03,2.77268258e-03,4.37460653e-03,2.05654674e-03,1.05533693e-02,1.30189082e-03,6.60910737e-03,1.25698477e-03,5.47917094e-03,1.57745869e-03,3.04498128e-03,3.41678341e-03,3.25141847e-03,1.21455442e-03,1.54849340e-03,8.34220962e-04,1.05500279e-03,2.23393627e-02,1.76948437e-03,8.19952169e-04,3.37721338e-03,1.77944393e-03,4.15949587e-04,1.30110141e-03,2.21267808e-03,5.28037455e-03,5.90451108e-03,2.94426619e-03,1.21668810e-02,1.07850903e-03,9.41155758e-03,2.37648236e-03,2.51527876e-03,4.56877891e-03,2.33656703e-03,1.60631863e-03,8.43962375e-03,1.54032849e-03,1.96004566e-03,5.47994766e-03,2.59280927e-03,2.24267645e-03,1.08506309e-03,6.24308304e-04,1.54670165e-03,1.18255317e-02,2.74770358e-03,1.90814654e-03,2.13299622e-03,2.81550828e-03,4.99737496e-03,1.22423971e-03,2.24847463e-03,1.22654648e-03,4.62490087e-03,3.87956039e-03,1.71568338e-03,2.48670042e-03,4.07391600e-03,1.50708610e-03,1.13178056e-03,1.47378712e-03,1.70086639e-03,1.04678469e-03,1.62323285e-03,1.26510544e-03,3.23080178e-03,2.51627085e-03,1.45289197e-03,3.48061463e-03,2.26549292e-03,4.46128985e-03,2.18324666e-03,1.02238334e-03,2.38987594e-03,9.81437508e-03,2.87626777e-03,2.48836819e-03,9.24596912e-04,5.41609898e-03,3.23146721e-03,2.32908200e-03,6.78655924e-03,1.72548182e-03,1.58422417e-03,2.63045589e-03,2.09408160e-03,2.91558122e-03,3.88980214e-03,9.88100190e-04,3.45081394e-03,1.24535698e-03,5.81389293e-04,2.95504276e-03,5.23822336e-03,3.34459567e-03
308,0.00114564,0.00125728,0.00532484,0.00441722,0.00189739,0.00570406,0.00413403,0.00361704,0.00273689,0.00632335,0.00109916,0.00325046,0.0003861,0.00140576,0.00389668,0.00162328,0.00559239,0.00465793,0.01655784,0.00161628,0.00126588,0.00317186,0.00403054,0.00749554,0.00461641,0.00219381,0.00256039,0.00202145,0.00325081,0.00331523,0.00374091,0.0277285,0.00124711,0.00125666,0.01129106,0.0275833,0.00268869,0.00397705,0.00292882,0.00304547,0.00168938,0.31495792,0.00573669,0.00152677,0.00076803,0.00271382,0.00718558,0.00283526,0.00568483,0.00331733,0.00765017,0.00078472,0.00129639,0.00084529,0.00088708,0.00321748,0.00102867,0.00344802,0.00170628,0.00517602,0.00133135,0.00198618,0.00302103,0.00321799,0.00454075,0.00646592,0.00514005,0.00288943,0.00299546,0.00095506,0.00864742,0.00654583,0.00217889,0.00311269,0.00194022,0.00261524,0.00337506,0.00324725,0.00359771,0.00851132,0.00670392,0.00062008,0.00515767,0.00191259,0.00198224,0.0082677,0.00540141,0.00386867,0.00261355,0.00448258,0.00045419,0.00094865,0.00306548,0.22147697,0.07777855,0.00147371,0.00563645,0.00196692,0.00136509
312,0.0033861,0.00140261,0.00555267,0.0062855,0.00385065,0.00309797,0.00512313,0.00348955,0.00690477,0.00595397,0.0036036,0.00443125,0.0068151,0.00804422,0.00612385,0.00479266,0.00382736,0.0051363,0.00383741,0.00342484,0.00370554,0.00361454,0.00297145,0.00392385,0.00439359,0.00414453,0.00048846,0.01989093,0.0046,0.00390341,0.00431897,0.00422464,0.00220876,0.00248052,0.00555535,0.01117001,0.00748094,0.00356494,0.00406794,0.00543905,0.00468662,0.00540681,0.04740014,0.00415669,0.00309774,0.0047978,0.00446966,0.00429528,0.00230967,0.00293441,0.0059503,0.00545284,0.00234421,0.00347784,0.01462268,0.00614651,0.00465523,0.0038425,0.00226503,0.0032312,0.00457287,0.3457807,0.00177563,0.00963828,0.02112815,0.00659985,0.06800722,0.00222119,0.00569618,0.00413755,0.00176554,0.00661723,0.00463501,0.03170597,0.00562292,0.01095816,0.00263447,0.00279853,0.00468891,0.0034696,0.01026637,0.00152781,0.01469573,0.02467963,0.00310058,0.00883342,0.0032915,0.0054917,0.00656713,0.00423913,0.00342612,0.00404146,0.00168387,0.00409231,0.00346294,0.00407329,0.00797247,0.0042994,0.00702723
313,0.02136791,0.00474808,0.0089295,0.00465926,0.00615078,0.0126521,0.00266501,0.00703568,0.00586634,0.004063,0.00496898,0.00871827,0.00787969,0.01902975,0.00359171,0.00759295,0.01552725,0.00408207,0.00512978,0.002728,0.00551612,0.0058263,0.0174741,0.03444708,0.10755733,0.00713826,0.00224722,0.00660581,0.00251189,0.00226923,0.01426299,0.0035567,0.0056465,0.00607689,0.0064194,0.00750347,0.00439817,0.00201921,0.00375287,0.00570096,0.04171622,0.00141202,0.00904531,0.03214451,0.00752584,0.00556914,0.00683364,0.00577717,0.02865241,0.00614683,0.00794188,0.00534536,0.0042769,0.00926053,0.00897716,0.00559693,0.01055316,0.03147699,0.00746383,0.00383612,0.00387085,0.00562352,0.00312393,0.006603,0.00210096,0.00084154,0.00393003,0.0027299,0.00674115,0.01048599,0.01499875,0.00420535,0.00907123,0.00893415,0.03953961,0.00862072,0.00194549,0.00840562,0.01164656,0.00402679,0.00458144,0.00625795,0.00680903,0.00564191,0.00634709,0.01673253,0.00657796,0.00496258,0.00342057,0.00554027,0.01051887,0.01089496,0.00680181,0.00846427,0.00458929,0.04682011,0.00472649,0.03164655,0.00335257
316,0.00367649,0.00384318,0.01046842,0.00527225,0.00548982,0.00454669,0.00514509,0.0078411,0.004236,0.00200177,0.00239116,0.00192973,0.00365953,0.01295173,0.00316879,0.00563284,0.00586842,0.00211518,0.0041968,0.00231739,0.13658533,0.00385868,0.000505,0.0045684,0.00498416,0.00724828,0.0019992,0.00259953,0.00540829,0.00708399,0.00387002,0.01515386,0.00417334,0.02544798,0.00477773,0.00162325,0.00564592,0.00174016,0.00282042,0.04573327,0.00037951,0.00508716,0.00587348,0.00152938,0.00154877,0.00477277,0.00357278,0.00164861,0.01149639,0.00350153,0.0045901,0.00408053,0.00168048,0.00867828,0.00188641,0.00150401,0.00133424,0.01090839,0.00426457,0.00384015,0.15060396,0.00497818,0.00396674,0.0020585,0.00192607,0.04364957,0.0033438,0.00230778,0.00185146,0.00348222,0.00590342,0.00300849,0.0032556,0.00369524,0.00060613,0.003607,0.0109445,0.01628058,0.00232011,0.0033029,0.00284078,0.00410663,0.00284501,0.0023462,0.00290237,0.04401691,0.00379896,0.00103589,0.00551824,0.00509658,0.03559616,0.00331432,0.00702273,0.00166887,0.00658227,0.00137394,0.00501352,0.11527816,0.01379339
318,0.00457644,0.00799654,0.00254577,0.00335253,0.00354532,0.00255273,0.00551266,0.00454971,0.00607197,0.00356235,0.00464484,0.00268256,0.00453043,0.01154312,0.00706908,0.00187328,0.00829445,0.0084283,0.00396022,0.00506382,0.0048991,0.00632311,0.00952574,0.00307957,0.00238611,0.00182015,0.00320266,0.00334677,0.03402398,0.05407598,0.00112634,0.00577594,0.00943605,0.00460056,0.00546268,0.00360503,0.00790727,0.00061101,0.00236603,0.00250535,0.00358594,0.00263417,0.00328188,0.00776995,0.00409584,0.00409018,0.00243787,0.00392596,0.00383947,0.07035854,0.00443281,0.00441934,0.00384047,0.00216982,0.00361334,0.00754686,0.03299443,0.01304139,0.00644639,0.00308463,0.00147056,0.00511823,0.00337336,0.00228127,0.00533576,0.00211921,0.00106207,0.00049899,0.00120111,0.01038935,0.00173363,0.00489285,0.2823163,0.00372557,0.00338323,0.00256435,0.00647363,0.0617376,0.00302067,0.00582788,0.00258592,0.00611402,0.00557143,0.00781766,0.00829284,0.00175089,0.00283149,0.00533059,0.03264508,0.00058068,0.00144943,0.00736822,0.00458674,0.00514927,0.00718346,0.01199428,0.01097743,0.00618622,0.00701395
320,9.54098161e-03,4.26655915e-03,4.75972053e-03,4.87813354e-03,3.87244206e-03,2.52579735e-03,4.04079398e-03,4.53997077e-03,4.40840330e-03,9.25199594e-04,5.25690662e-03,4.14113374e-03,3.40659567e-03,1.05250748e-02,4.24904609e-03,7.10442569e-03,1.65800238e-03,5.31866029e-03,1.92916265e-03,4.09369636e-03,4.05977294e-03,3.02342605e-03,8.20127688e-03,2.70988559e-03,8.28128494e-03,1.17228215e-03,4.85589169e-03,2.86762067e-03,1.56256974e-01,2.23773136e-03,3.21744755e-03,1.69154629e-03,2.45305174e-03,6.11832924e-03,4.78362478e-03,2.25620274e-03,7.84070883e-03,2.06855685e-03,3.97794973e-03,1.48112141e-03,3.89285921e-03,2.93894694e-03,3.85210081e-03,2.26959889e-03,1.17892097e-03,3.42970900e-03,5.50366752e-03,3.24590318e-03,2.78944802e-03,3.26521602e-03,4.92685381e-03,4.02224669e-03,2.46459222e-03,2.25128932e-03,3.18531110e-03,5.26300119e-03,1.69453584e-02,2.56589451e-03,6.86128298e-03,1.65040488e-03,2.33620545e-03,4.86353645e-03,2.26318277e-03,1.28743872e-02,8.65847431e-03,2.55804067e-03,1.83478720e-03,9.50347167e-04,1.01811427e-03,2.38528964e-03,6.13455102e-03,1.37805578e-03,2.35905703e-02,5.62768057e-03,9.37415694e-04,1.02738116e-03,1.82845956e-03,2.50844052e-04,7.23955338e-04,6.54475344e-03,8.47088918e-03,4.62905457e-03,1.30173549e-01,5.25003253e-03,8.04434810e-03,7.37573660e-04,2.92151468e-03,5.47874440e-03,3.85374879e-03,2.95141071e-01,1.39009440e-03,6.02109265e-03,1.88749353e-03,3.15874349e-03,5.13837812e-03,8.99707805e-03,8.35505966e-03,5.03818085e-03,4.02936665e-03
332,0.002263,0.00608623,0.00270929,0.00651438,0.00285668,0.00743059,0.00838236,0.00627517,0.00341329,0.00547893,0.00402558,0.00210746,0.00298046,0.00119029,0.00392604,0.00465807,0.00052099,0.00332337,0.00178579,0.02806975,0.00216949,0.00530178,0.01188977,0.01128603,0.00306991,0.006883,0.0054471,0.00334394,0.00365653,0.0062948,0.01711357,0.00591414,0.01382326,0.00444339,0.00797426,0.00212766,0.00487934,0.0755829,0.01706418,0.00231616,0.00342092,0.00546082,0.00438034,0.00265636,0.00374799,0.00400447,0.00409986,0.0256202,0.00412965,0.00185068,0.00445422,0.00722352,0.00753482,0.00647505,0.0156296,0.02712785,0.0210787,0.04213061,0.00847413,0.00769056,0.01121697,0.0083591,0.0060674,0.0008707,0.00312511,0.0073397,0.00259726,0.06761555,0.09563091,0.00963225,0.0014029,0.00111432,0.00324579,0.00710165,0.01781063,0.00322016,0.0070015,0.00207455,0.00284053,0.00493875,0.00226305,0.00536964,0.00203956,0.0043358,0.01305439,0.00112557,0.07952303,0.00337077,0.00313745,0.00409475,0.03377204,0.00725636,0.0101326,0.00440966,0.00962765,0.00230898,0.00619408,0.00979461,0.01321496
337,0.00501337,0.00671414,0.00310386,0.00256795,0.00395892,0.00165889,0.01119638,0.00108188,0.00611553,0.00334169,0.00505596,0.00812138,0.00186629,0.00418829,0.00184721,0.0045402,0.00339588,0.01074945,0.00693146,0.00236759,0.00295076,0.00596752,0.0021327,0.01274076,0.00268268,0.00392704,0.00634223,0.09742605,0.00213825,0.00441652,0.00359972,0.00386605,0.00280428,0.00352185,0.00314501,0.01092204,0.0020239,0.00419266,0.00273191,0.00524334,0.00456025,0.00839357,0.0076149,0.0034882,0.01220757,0.00162401,0.00243546,0.00385128,0.00250383,0.00290502,0.00699891,0.0012505,0.00297807,0.00225399,0.00473877,0.00368035,0.00301161,0.00474342,0.09775884,0.00438327,0.00307009,0.00088074,0.01117026,0.00519191,0.00841989,0.00410593,0.02265548,0.00185274,0.00644521,0.00433768,0.00457559,0.00351401,0.00525485,0.05727544,0.00467943,0.00344779,0.00253042,0.00513379,0.00257049,0.00404948,0.00866984,0.24799021,0.00398495,0.03675509,0.00403675,0.00355227,0.00341221,0.00347757,0.00359836,0.00208734,0.00311756,0.00166114,0.00481623,0.0075988,0.00238414,0.00356501,0.03225341,0.00333317,0.00457118
343,1.14006957e-03,6.55169017e-04,1.41593337e-03,3.02222674e-03,1.79906317e-03,4.71895852e-04,1.21460157e-03,5.79635845e-04,2.60552461e-03,1.66253536e-03,1.07267569e-03,2.28018267e-03,1.13177369e-03,2.21604691e-03,1.33931299e-03,2.19501578e-03,1.44898810e-03,1.98312779e-03,1.42347335e-03,1.33953081e-03,1.21310889e-03,1.59730844e-03,9.74517257e-04,1.29926414e-03,1.37830467e-03,1.16436405e-03,5.69112191e-04,3.21763288e-03,1.11116690e-03,8.47431424e-04,1.46611792e-03,1.10405590e-03,1.06084207e-03,1.05375668e-03,1.85688678e-03,4.49790899e-03,2.55394517e-03,1.43508730e-03,1.13180501e-03,1.20930409e-03,1.61861116e-03,2.77747074e-03,5.47456324e-01,1.89233373e-03,1.75659708e-03,8.19940935e-04,1.66547752e-03,1.42026634e-03,7.59364630e-04,1.13210070e-03,1.91195763e-03,1.28268846e-03,9.54954128e-04,1.08192943e-03,2.41138320e-03,2.61630863e-03,8.04290466e-04,1.11870770e-03,1.10837165e-03,1.70712499e-03,1.81479950e-03,2.75972784e-01,2.73778511e-04,1.62152341e-03,1.70147931e-03,1.75096304e-03,2.31895167e-02,8.17260880e-04,2.14296812e-03,1.50310749e-03,1.09043589e-03,2.90644960e-03,2.02520797e-03,4.36926843e-04,1.73848798e-03,3.98501009e-03,5.31863945e-04,8.92799522e-04,2.06613657e-03,9.61140147e-04,2.02036602e-03,6.35723292e-04,3.17123951e-03,1.82639062e-03,1.10653089e-03,1.92133908e-03,1.52433966e-03,1.60636345e-03,1.51371816e-03,3.58943641e-03,1.25886663e-03,1.39307231e-03,1.62743451e-03,1.82425836e-03,9.02724627e-04,1.71901181e-03,1.76191214e-03,2.01607752e-03,3.12367012e-03
346,0.00325161,0.00425814,0.00922448,0.00365248,0.00477456,0.00206382,0.00394413,0.00207509,0.00432258,0.00399694,0.01743734,0.00545803,0.0568755,0.00301577,0.08213115,0.00307581,0.00407675,0.02422856,0.00396974,0.00195969,0.00113415,0.00303747,0.00196083,0.00210108,0.00327788,0.0045719,0.00246871,0.00217002,0.00180353,0.00221102,0.00396581,0.00385758,0.00188905,0.00227129,0.00513248,0.00442418,0.00778082,0.00320965,0.00266515,0.00463718,0.00247725,0.00335894,0.00309874,0.00305429,0.00280068,0.01497156,0.02355131,0.00327218,0.0028853,0.00408049,0.0049425,0.4031156,0.02672207,0.00222072,0.00281227,0.00239428,0.00304908,0.00319473,0.00401271,0.00419742,0.00191085,0.00253049,0.00768215,0.00536413,0.01390825,0.00354659,0.00289634,0.00343604,0.00475055,0.0037314,0.00221936,0.00494484,0.00430769,0.00187804,0.00648399,0.00177076,0.00525426,0.00609571,0.00548693,0.01884099,0.00601981,0.00146172,0.00299041,0.00513611,0.00240374,0.00612837,0.00339169,0.00243703,0.00425067,0.00410544,0.00157269,0.00151715,0.00167914,0.00347786,0.00271289,0.00511404,0.00109473,0.00441923,0.00447384
347,0.00764496,0.00793712,0.00236619,0.00429207,0.00363234,0.00425185,0.01009313,0.00328701,0.00900956,0.00731854,0.00442261,0.00199152,0.00446012,0.0048039,0.00507913,0.00346975,0.00520339,0.00681473,0.06350001,0.01627079,0.00771798,0.00569786,0.00918325,0.00483489,0.00280387,0.00511967,0.00404684,0.00321738,0.00152723,0.01369402,0.00288745,0.00440406,0.00453022,0.00480258,0.00476746,0.00607856,0.00629454,0.0038615,0.00285647,0.00335098,0.00987932,0.0041156,0.00256681,0.00594312,0.00523055,0.00493201,0.00446407,0.00468819,0.00657428,0.11347541,0.01013574,0.00293358,0.00569233,0.00368334,0.01306727,0.00795022,0.06296638,0.00840389,0.0051586,0.00456597,0.00911383,0.00673632,0.00863991,0.00189048,0.00442027,0.00245628,0.00213723,0.00179958,0.01825188,0.05121853,0.00982139,0.00088451,0.00235736,0.00348631,0.0048667,0.00535664,0.00386724,0.02566709,0.00337836,0.00527692,0.00248745,0.00682556,0.00480114,0.00837499,0.00251065,0.00095015,0.04573339,0.03529031,0.06689789,0.00290649,0.04246612,0.00845249,0.00571221,0.00340085,0.00834267,0.00251303,0.00906977,0.00218846,0.00549691
351,0.00359774,0.0025786,0.00451359,0.00371589,0.00235031,0.00223862,0.00406965,0.00240226,0.00231419,0.00236607,0.01088098,0.00348077,0.002079,0.00518292,0.01009097,0.00415669,0.00501259,0.00279267,0.00292354,0.0018832,0.002696,0.0051748,0.00195367,0.00325,0.00293156,0.00149042,0.00579157,0.03998581,0.0026665,0.00308471,0.0024725,0.00265573,0.00287691,0.00178688,0.00666157,0.00195801,0.00153686,0.00355648,0.00340452,0.00420155,0.00200591,0.00443268,0.00203195,0.00206603,0.00707752,0.0011239,0.00197174,0.0029428,0.00253195,0.00214567,0.0041455,0.00748951,0.00219853,0.00189196,0.00549077,0.003208,0.00246897,0.0030139,0.11177616,0.00222074,0.00162926,0.00083701,0.25603038,0.00684276,0.23107751,0.00469378,0.00315305,0.00144093,0.00428395,0.00330621,0.00241391,0.00446149,0.00289506,0.0088681,0.00393814,0.01854961,0.00418161,0.00435735,0.00636225,0.00600451,0.00699513,0.00491169,0.00283951,0.0095085,0.00299186,0.00260241,0.0021158,0.00234316,0.00260371,0.00135367,0.00186823,0.00284985,0.00602895,0.00243494,0.00478472,0.00244887,0.0059723,0.00486777,0.00415161
